Unix Time,Open,High,Low,Close,Volume,Formatted Date
1768334800,77.39,77.39,77.38,77.38,0.57400000,13/01/2026 21:06:40
1768334801,77.38,77.39,77.38,77.39,5.07800000,13/01/2026 21:06:41
1768334802,77.40,77.40,77.40,77.40,2.95800000,13/01/2026 21:06:42
1768334803,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:06:43
1768334804,77.39,77.39,77.39,77.39,20.04900000,13/01/2026 21:06:44
1768334805,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:06:45
1768334806,77.39,77.39,77.39,77.39,0.50000000,13/01/2026 21:06:46
1768334807,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:06:47
1768334808,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:06:48
1768334809,77.40,77.40,77.40,77.40,1.96600000,13/01/2026 21:06:49
1768334810,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:06:50
1768334811,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:06:51
1768334812,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:06:52
1768334813,77.40,77.40,77.39,77.39,1.23600000,13/01/2026 21:06:53
1768334814,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:06:54
1768334815,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:06:55
1768334816,77.40,77.40,77.40,77.40,2.47200000,13/01/2026 21:06:56
1768334817,77.40,77.40,77.39,77.40,6.57500000,13/01/2026 21:06:57
1768334818,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:06:58
1768334819,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:06:59
1768334820,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:07:00
1768334821,77.40,77.40,77.37,77.37,198.17600000,13/01/2026 21:07:01
1768334822,77.37,77.37,77.37,77.37,0.41100000,13/01/2026 21:07:02
1768334823,77.36,77.36,77.35,77.35,78.46000000,13/01/2026 21:07:03
1768334824,77.35,77.35,77.35,77.35,3.96700000,13/01/2026 21:07:04
1768334825,77.34,77.34,77.34,77.34,1.72100000,13/01/2026 21:07:05
1768334826,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:06
1768334827,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:07
1768334828,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:08
1768334829,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:09
1768334830,77.34,77.34,77.34,77.34,2.53500000,13/01/2026 21:07:10
1768334831,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:11
1768334832,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:12
1768334833,77.34,77.34,77.34,77.34,4.45200000,13/01/2026 21:07:13
1768334834,77.34,77.34,77.33,77.33,22.02800000,13/01/2026 21:07:14
1768334835,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:07:15
1768334836,77.33,77.37,77.33,77.37,57.19300000,13/01/2026 21:07:16
1768334837,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:07:17
1768334838,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:07:18
1768334839,77.37,77.37,77.36,77.36,1.35200000,13/01/2026 21:07:19
1768334840,77.35,77.35,77.34,77.34,0.83700000,13/01/2026 21:07:20
1768334841,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:21
1768334842,77.34,77.34,77.33,77.33,0.68400000,13/01/2026 21:07:22
1768334843,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:07:23
1768334844,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:07:24
1768334845,77.33,77.33,77.33,77.33,0.12100000,13/01/2026 21:07:25
1768334846,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:07:26
1768334847,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:07:27
1768334848,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:07:28
1768334849,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:07:29
1768334850,77.34,77.34,77.34,77.34,0.64400000,13/01/2026 21:07:30
1768334851,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:31
1768334852,77.34,77.34,77.34,77.34,6.16600000,13/01/2026 21:07:32
1768334853,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:33
1768334854,77.33,77.33,77.32,77.32,28.31900000,13/01/2026 21:07:34
1768334855,77.32,77.32,77.32,77.32,0.00000000,13/01/2026 21:07:35
1768334856,77.33,77.34,77.33,77.34,65.86600000,13/01/2026 21:07:36
1768334857,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:37
1768334858,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:38
1768334859,77.34,77.34,77.34,77.34,0.64700000,13/01/2026 21:07:39
1768334860,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:40
1768334861,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:41
1768334862,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:07:42
1768334863,77.34,77.35,77.34,77.35,10.31100000,13/01/2026 21:07:43
1768334864,77.36,77.36,77.36,77.36,0.12500000,13/01/2026 21:07:44
1768334865,77.35,77.35,77.35,77.35,0.67700000,13/01/2026 21:07:45
1768334866,77.35,77.35,77.35,77.35,0.00000000,13/01/2026 21:07:46
1768334867,77.35,77.35,77.35,77.35,1.23800000,13/01/2026 21:07:47
1768334868,77.35,77.35,77.35,77.35,0.00000000,13/01/2026 21:07:48
1768334869,77.35,77.36,77.35,77.36,3.31900000,13/01/2026 21:07:49
1768334870,77.37,77.37,77.37,77.37,0.67400000,13/01/2026 21:07:50
1768334871,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:07:51
1768334872,77.38,77.38,77.38,77.38,0.92100000,13/01/2026 21:07:52
1768334873,77.38,77.39,77.38,77.39,39.59600000,13/01/2026 21:07:53
1768334874,77.39,77.39,77.39,77.39,0.13900000,13/01/2026 21:07:54
1768334875,77.39,77.39,77.39,77.39,2.30200000,13/01/2026 21:07:55
1768334876,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:07:56
1768334877,77.39,77.39,77.39,77.39,1.23600000,13/01/2026 21:07:57
1768334878,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:07:58
1768334879,77.40,77.40,77.40,77.40,0.67800000,13/01/2026 21:07:59
1768334880,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:08:00
1768334881,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:08:01
1768334882,77.41,77.42,77.41,77.42,2.01100000,13/01/2026 21:08:02
1768334883,77.42,77.43,77.42,77.42,1.54300000,13/01/2026 21:08:03
1768334884,77.43,77.43,77.42,77.42,2.64000000,13/01/2026 21:08:04
1768334885,77.42,77.42,77.42,77.42,0.00000000,13/01/2026 21:08:05
1768334886,77.43,77.43,77.43,77.43,0.45500000,13/01/2026 21:08:06
1768334887,77.43,77.43,77.43,77.43,4.55500000,13/01/2026 21:08:07
1768334888,77.42,77.43,77.42,77.43,1.16000000,13/01/2026 21:08:08
1768334889,77.42,77.42,77.41,77.41,15.49200000,13/01/2026 21:08:09
1768334890,77.41,77.41,77.41,77.41,0.00000000,13/01/2026 21:08:10
1768334891,77.42,77.42,77.42,77.42,22.84000000,13/01/2026 21:08:11
1768334892,77.41,77.41,77.39,77.39,32.67300000,13/01/2026 21:08:12
1768334893,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:08:13
1768334894,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:08:14
1768334895,77.40,77.40,77.39,77.39,1.10900000,13/01/2026 21:08:15
1768334896,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:08:16
1768334897,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:08:17
1768334898,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:08:18
1768334899,77.40,77.40,77.40,77.40,0.61500000,13/01/2026 21:08:19
1768334900,77.40,77.40,77.40,77.40,0.13000000,13/01/2026 21:08:20
1768334901,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:08:21
1768334902,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:08:22
1768334903,77.39,77.39,77.36,77.36,42.02400000,13/01/2026 21:08:23
1768334904,77.37,77.37,77.37,77.37,1.89200000,13/01/2026 21:08:24
1768334905,77.37,77.37,77.37,77.37,158.67700000,13/01/2026 21:08:25
1768334906,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:08:26
1768334907,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:08:27
1768334908,77.37,77.38,77.37,77.38,0.40900000,13/01/2026 21:08:28
1768334910,77.38,77.38,77.38,77.38,0.10400000,13/01/2026 21:08:30
1768334911,77.38,77.38,77.38,77.38,0.34400000,13/01/2026 21:08:31
1768334912,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:32
1768334913,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:33
1768334914,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:34
1768334915,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:35
1768334916,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:36
1768334917,77.37,77.37,77.37,77.37,0.43700000,13/01/2026 21:08:37
1768334918,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:08:38
1768334919,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:08:39
1768334920,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:08:40
1768334921,77.37,77.37,77.37,77.37,0.27200000,13/01/2026 21:08:41
1768334922,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:08:42
1768334924,77.38,77.38,77.38,77.38,0.72400000,13/01/2026 21:08:44
1768334925,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:45
1768334926,77.38,77.38,77.38,77.38,3.80100000,13/01/2026 21:08:46
1768334927,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:47
1768334928,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:48
1768334929,77.38,77.38,77.38,77.38,0.61600000,13/01/2026 21:08:49
1768334930,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:50
1768334931,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:51
1768334932,77.38,77.38,77.38,77.38,5.80700000,13/01/2026 21:08:52
1768334933,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:53
1768334934,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:08:54
1768334935,77.38,77.38,77.38,77.38,27.40000000,13/01/2026 21:08:55
1768334936,77.39,77.39,77.39,77.39,3.08600000,13/01/2026 21:08:56
1768334937,77.39,77.40,77.39,77.40,6.98100000,13/01/2026 21:08:57
1768334938,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:08:58
1768334939,77.40,77.40,77.40,77.40,0.33100000,13/01/2026 21:08:59
1768334940,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:09:00
1768334941,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:09:01
1768334942,77.40,77.40,77.40,77.40,3.49200000,13/01/2026 21:09:02
1768334943,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:09:03
1768334944,77.39,77.39,77.39,77.39,4.13400000,13/01/2026 21:09:04
1768334945,77.40,77.40,77.40,77.40,1.45900000,13/01/2026 21:09:05
1768334946,77.39,77.39,77.38,77.38,11.48400000,13/01/2026 21:09:06
1768334947,77.39,77.39,77.39,77.39,1.29500000,13/01/2026 21:09:07
1768334948,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:09:08
1768334949,77.38,77.38,77.38,77.38,0.27800000,13/01/2026 21:09:09
1768334950,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:09:10
1768334951,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:09:11
1768334952,77.37,77.45,77.37,77.44,374.97600000,13/01/2026 21:09:12
1768334953,77.45,77.45,77.45,77.45,4.94400000,13/01/2026 21:09:13
1768334954,77.45,77.47,77.45,77.46,7.13500000,13/01/2026 21:09:14
1768334955,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:09:15
1768334956,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:09:16
1768334957,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:09:17
1768334958,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:09:18
1768334959,77.46,77.46,77.46,77.46,9.33200000,13/01/2026 21:09:19
1768334960,77.46,77.46,77.45,77.46,3.61600000,13/01/2026 21:09:20
1768334961,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:09:21
1768334962,77.45,77.45,77.43,77.43,44.06600000,13/01/2026 21:09:22
1768334963,77.43,77.43,77.43,77.43,0.00000000,13/01/2026 21:09:23
1768334964,77.43,77.44,77.43,77.44,0.75300000,13/01/2026 21:09:24
1768334965,77.45,77.46,77.45,77.46,22.34000000,13/01/2026 21:09:25
1768334966,77.45,77.45,77.45,77.45,0.64800000,13/01/2026 21:09:26
1768334967,77.46,77.46,77.46,77.46,0.63500000,13/01/2026 21:09:27
1768334968,77.47,77.47,77.47,77.47,2.40800000,13/01/2026 21:09:28
1768334969,77.47,77.47,77.47,77.47,0.00000000,13/01/2026 21:09:29
1768334970,77.47,77.47,77.47,77.47,0.00000000,13/01/2026 21:09:30
1768334971,77.46,77.46,77.46,77.46,2.55000000,13/01/2026 21:09:31
1768334972,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:09:32
1768334973,77.46,77.46,77.45,77.45,43.48700000,13/01/2026 21:09:33
1768334974,77.45,77.45,77.44,77.44,12.23700000,13/01/2026 21:09:34
1768334975,77.44,77.44,77.44,77.44,0.00000000,13/01/2026 21:09:35
1768334976,77.44,77.44,77.44,77.44,0.54200000,13/01/2026 21:09:36
1768334977,77.44,77.44,77.44,77.44,2.41200000,13/01/2026 21:09:37
1768334978,77.44,77.44,77.44,77.44,0.00000000,13/01/2026 21:09:38
1768334979,77.44,77.44,77.44,77.44,0.27200000,13/01/2026 21:09:39
1768334980,77.45,77.45,77.45,77.45,7.41600000,13/01/2026 21:09:40
1768334981,77.45,77.46,77.45,77.46,1.23600000,13/01/2026 21:09:41
1768334982,77.46,77.46,77.46,77.46,0.88800000,13/01/2026 21:09:42
1768334983,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:09:43
1768334984,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:09:44
1768334985,77.46,77.46,77.44,77.44,9.80700000,13/01/2026 21:09:45
1768334986,77.44,77.44,77.44,77.44,0.00000000,13/01/2026 21:09:46
1768334987,77.43,77.43,77.43,77.43,0.39900000,13/01/2026 21:09:47
1768334988,77.44,77.50,77.44,77.46,1012.46800000,13/01/2026 21:09:48
1768334989,77.47,77.47,77.47,77.47,1.56800000,13/01/2026 21:09:49
1768334990,77.47,77.47,77.47,77.47,0.00000000,13/01/2026 21:09:50
1768334991,77.47,77.47,77.47,77.47,0.36400000,13/01/2026 21:09:51
1768334992,77.47,77.47,77.47,77.47,3.09500000,13/01/2026 21:09:52
1768334993,77.46,77.46,77.46,77.46,0.13100000,13/01/2026 21:09:53
1768334994,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:09:54
1768334995,77.47,77.47,77.47,77.47,0.36700000,13/01/2026 21:09:55
1768334996,77.47,77.47,77.44,77.45,37.00100000,13/01/2026 21:09:56
1768334997,77.46,77.47,77.46,77.47,10.14900000,13/01/2026 21:09:57
1768334998,77.48,77.48,77.48,77.48,0.38700000,13/01/2026 21:09:58
1768334999,77.48,77.48,77.48,77.48,0.00000000,13/01/2026 21:09:59
1768335000,77.48,77.49,77.48,77.48,2.48600000,13/01/2026 21:10:00
1768335001,77.48,77.48,77.47,77.47,4.12900000,13/01/2026 21:10:01
1768335002,77.47,77.47,77.46,77.46,6.89500000,13/01/2026 21:10:02
1768335003,77.46,77.46,77.42,77.42,707.58400000,13/01/2026 21:10:03
1768335004,77.42,77.43,77.41,77.41,13.25900000,13/01/2026 21:10:04
1768335005,77.42,77.42,77.42,77.42,5.00000000,13/01/2026 21:10:05
1768335006,77.42,77.46,77.42,77.46,85.25600000,13/01/2026 21:10:06
1768335007,77.45,77.45,77.43,77.43,44.57400000,13/01/2026 21:10:07
1768335008,77.43,77.43,77.43,77.43,0.00000000,13/01/2026 21:10:08
1768335009,77.44,77.44,77.43,77.43,15.06700000,13/01/2026 21:10:09
1768335010,77.42,77.42,77.42,77.42,1.53600000,13/01/2026 21:10:10
1768335011,77.42,77.43,77.42,77.43,0.79300000,13/01/2026 21:10:11
1768335012,77.42,77.42,77.41,77.41,13.77600000,13/01/2026 21:10:12
1768335013,77.41,77.41,77.41,77.41,1.16600000,13/01/2026 21:10:13
1768335014,77.41,77.41,77.41,77.41,0.00000000,13/01/2026 21:10:14
1768335015,77.41,77.41,77.39,77.39,41.06900000,13/01/2026 21:10:15
1768335016,77.39,77.39,77.38,77.39,7.17900000,13/01/2026 21:10:16
1768335017,77.38,77.39,77.38,77.39,4.52700000,13/01/2026 21:10:17
1768335018,77.38,77.38,77.38,77.38,4.93400000,13/01/2026 21:10:18
1768335019,77.38,77.38,77.38,77.38,0.00000000,13/01/2026 21:10:19
1768335020,77.39,77.39,77.39,77.39,16.62000000,13/01/2026 21:10:20
1768335021,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:10:21
1768335022,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:10:22
1768335023,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:10:23
1768335024,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:10:24
1768335025,77.39,77.39,77.39,77.39,0.00000000,13/01/2026 21:10:25
1768335026,77.38,77.38,77.36,77.36,35.36900000,13/01/2026 21:10:26
1768335027,77.36,77.36,77.36,77.36,0.11500000,13/01/2026 21:10:27
1768335028,77.36,77.36,77.36,77.36,0.00000000,13/01/2026 21:10:28
1768335029,77.36,77.37,77.36,77.37,0.22800000,13/01/2026 21:10:29
1768335030,77.37,77.37,77.37,77.37,1.29200000,13/01/2026 21:10:30
1768335031,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:10:31
1768335032,77.36,77.36,77.34,77.34,45.60000000,13/01/2026 21:10:32
1768335033,77.34,77.35,77.34,77.35,1.49400000,13/01/2026 21:10:33
1768335034,77.34,77.34,77.31,77.32,73.47800000,13/01/2026 21:10:34
1768335035,77.31,77.31,77.31,77.31,6.78000000,13/01/2026 21:10:35
1768335036,77.32,77.32,77.31,77.32,6.55400000,13/01/2026 21:10:36
1768335037,77.32,77.32,77.32,77.32,0.00000000,13/01/2026 21:10:37
1768335038,77.32,77.32,77.32,77.32,0.00000000,13/01/2026 21:10:38
1768335039,77.32,77.32,77.32,77.32,0.00000000,13/01/2026 21:10:39
1768335040,77.31,77.31,77.31,77.31,0.35600000,13/01/2026 21:10:40
1768335041,77.31,77.31,77.31,77.31,0.74300000,13/01/2026 21:10:41
1768335042,77.31,77.31,77.31,77.31,0.00000000,13/01/2026 21:10:42
1768335043,77.32,77.32,77.32,77.32,0.16500000,13/01/2026 21:10:43
1768335044,77.32,77.32,77.32,77.32,0.00000000,13/01/2026 21:10:44
1768335045,77.32,77.32,77.32,77.32,8.10200000,13/01/2026 21:10:45
1768335046,77.32,77.32,77.32,77.32,1.28700000,13/01/2026 21:10:46
1768335047,77.33,77.33,77.33,77.33,4.37300000,13/01/2026 21:10:47
1768335048,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:10:48
1768335049,77.34,77.35,77.34,77.35,5.16100000,13/01/2026 21:10:49
1768335050,77.34,77.37,77.34,77.37,29.94000000,13/01/2026 21:10:50
1768335051,77.38,77.39,77.38,77.39,3.55100000,13/01/2026 21:10:51
1768335052,77.39,77.39,77.39,77.39,1.20100000,13/01/2026 21:10:52
1768335053,77.39,77.39,77.39,77.39,0.34000000,13/01/2026 21:10:53
1768335054,77.40,77.40,77.40,77.40,0.71400000,13/01/2026 21:10:54
1768335055,77.40,77.40,77.40,77.40,0.00000000,13/01/2026 21:10:55
1768335056,77.40,77.40,77.40,77.40,0.46800000,13/01/2026 21:10:56
1768335057,77.41,77.41,77.41,77.41,0.32200000,13/01/2026 21:10:57
1768335058,77.40,77.42,77.40,77.42,8.47300000,13/01/2026 21:10:58
1768335059,77.43,77.43,77.43,77.43,3.29200000,13/01/2026 21:10:59
1768335060,77.43,77.43,77.43,77.43,0.00000000,13/01/2026 21:11:00
1768335061,77.43,77.43,77.43,77.43,5.47800000,13/01/2026 21:11:01
1768335062,77.44,77.44,77.44,77.44,0.75000000,13/01/2026 21:11:02
1768335063,77.44,77.45,77.44,77.45,7.07700000,13/01/2026 21:11:03
1768335064,77.46,77.46,77.46,77.46,0.67500000,13/01/2026 21:11:04
1768335065,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:05
1768335066,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:06
1768335067,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:07
1768335068,77.45,77.45,77.43,77.44,150.53600000,13/01/2026 21:11:08
1768335069,77.45,77.45,77.45,77.45,0.56600000,13/01/2026 21:11:09
1768335070,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:10
1768335071,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:11
1768335072,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:12
1768335073,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:13
1768335074,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:14
1768335075,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:15
1768335076,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:16
1768335077,77.44,77.44,77.44,77.44,1.99900000,13/01/2026 21:11:17
1768335078,77.44,77.44,77.44,77.44,4.28700000,13/01/2026 21:11:18
1768335079,77.44,77.44,77.44,77.44,22.19500000,13/01/2026 21:11:19
1768335080,77.43,77.43,77.43,77.43,0.54400000,13/01/2026 21:11:20
1768335081,77.44,77.44,77.44,77.44,0.13000000,13/01/2026 21:11:21
1768335082,77.44,77.44,77.44,77.44,0.00000000,13/01/2026 21:11:22
1768335083,77.44,77.44,77.44,77.44,0.00000000,13/01/2026 21:11:23
1768335084,77.44,77.44,77.44,77.44,9.06800000,13/01/2026 21:11:24
1768335085,77.44,77.46,77.44,77.46,44.48800000,13/01/2026 21:11:25
1768335086,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:26
1768335087,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:27
1768335088,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:28
1768335089,77.47,77.47,77.47,77.47,0.25800000,13/01/2026 21:11:29
1768335090,77.47,77.47,77.47,77.47,0.00000000,13/01/2026 21:11:30
1768335091,77.47,77.47,77.46,77.46,1.15300000,13/01/2026 21:11:31
1768335092,77.46,77.46,77.46,77.46,1.21700000,13/01/2026 21:11:32
1768335093,77.46,77.46,77.46,77.46,0.50000000,13/01/2026 21:11:33
1768335094,77.46,77.46,77.46,77.46,0.06500000,13/01/2026 21:11:34
1768335095,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:35
1768335096,77.45,77.46,77.45,77.46,1.85300000,13/01/2026 21:11:36
1768335097,77.45,77.45,77.45,77.45,5.16400000,13/01/2026 21:11:37
1768335098,77.46,77.46,77.46,77.46,0.28000000,13/01/2026 21:11:38
1768335099,77.45,77.45,77.44,77.44,33.62500000,13/01/2026 21:11:39
1768335100,77.44,77.44,77.44,77.44,0.00000000,13/01/2026 21:11:40
1768335101,77.45,77.45,77.45,77.45,7.30300000,13/01/2026 21:11:41
1768335102,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:42
1768335103,77.45,77.46,77.45,77.46,89.39700000,13/01/2026 21:11:43
1768335104,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:44
1768335105,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:45
1768335106,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:46
1768335107,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:47
1768335108,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:48
1768335109,77.46,77.46,77.46,77.46,0.60200000,13/01/2026 21:11:49
1768335110,77.46,77.46,77.46,77.46,29.18200000,13/01/2026 21:11:50
1768335111,77.46,77.46,77.46,77.46,2.66300000,13/01/2026 21:11:51
1768335112,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:11:52
1768335113,77.45,77.45,77.45,77.45,0.29100000,13/01/2026 21:11:53
1768335114,77.46,77.46,77.45,77.45,19.41400000,13/01/2026 21:11:54
1768335115,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:55
1768335116,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:56
1768335117,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:57
1768335118,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:58
1768335119,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:11:59
1768335120,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:12:00
1768335121,77.46,77.47,77.46,77.47,1.07900000,13/01/2026 21:12:01
1768335122,77.47,77.50,77.47,77.50,511.68100000,13/01/2026 21:12:02
1768335123,77.50,77.50,77.50,77.50,0.00000000,13/01/2026 21:12:03
1768335124,77.50,77.50,77.50,77.50,0.00000000,13/01/2026 21:12:04
1768335125,77.50,77.50,77.50,77.50,0.00000000,13/01/2026 21:12:05
1768335126,77.50,77.50,77.50,77.50,1.29000000,13/01/2026 21:12:06
1768335127,77.50,77.50,77.50,77.50,0.00000000,13/01/2026 21:12:07
1768335128,77.50,77.50,77.50,77.50,0.00000000,13/01/2026 21:12:08
1768335129,77.50,77.50,77.50,77.50,0.00000000,13/01/2026 21:12:09
1768335130,77.49,77.49,77.49,77.49,5.34400000,13/01/2026 21:12:10
1768335131,77.49,77.49,77.48,77.48,17.88000000,13/01/2026 21:12:11
1768335132,77.47,77.47,77.47,77.47,5.38900000,13/01/2026 21:12:12
1768335133,77.47,77.47,77.46,77.46,24.98000000,13/01/2026 21:12:13
1768335134,77.46,77.46,77.46,77.46,15.83400000,13/01/2026 21:12:14
1768335135,77.46,77.46,77.46,77.46,1.29000000,13/01/2026 21:12:15
1768335136,77.45,77.45,77.45,77.45,0.14200000,13/01/2026 21:12:16
1768335137,77.45,77.45,77.45,77.45,0.22400000,13/01/2026 21:12:17
1768335138,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:12:18
1768335139,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:12:19
1768335140,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:12:20
1768335141,77.45,77.45,77.45,77.45,0.00000000,13/01/2026 21:12:21
1768335142,77.46,77.46,77.46,77.46,26.17100000,13/01/2026 21:12:22
1768335143,77.47,77.47,77.47,77.47,4.45300000,13/01/2026 21:12:23
1768335144,77.46,77.46,77.46,77.46,0.50000000,13/01/2026 21:12:24
1768335145,77.47,77.47,77.47,77.47,1.26000000,13/01/2026 21:12:25
1768335146,77.47,77.47,77.47,77.47,0.00000000,13/01/2026 21:12:26
1768335147,77.47,77.47,77.46,77.46,0.29900000,13/01/2026 21:12:27
1768335148,77.46,77.46,77.46,77.46,0.00000000,13/01/2026 21:12:28
1768335149,77.47,77.47,77.47,77.47,0.07600000,13/01/2026 21:12:29
1768335150,77.46,77.46,77.46,77.46,8.49400000,13/01/2026 21:12:30
